description,url,localisation,prix,agence,titre,infos
"situee au 1er etage, sur cour avec jardin en plein coeur de paris, dans une residence de qualite totalement rehabilitee.surface de 94m2, claire et calme avec vue sur petit jardin, au 1er et en partie au dernier etage. environnement agreable. hauteur sous plafond comprise entre 2.80m et 3.30m. a voir rapidementprix : 785.000tel : 0638772024agence s'abstenir !!!",http://www.paruvendu.fr/immobilier/prestige/surface-brute/particulier/1204981757A1KIVHAP000,,785000,annonce de particulier - paris (75003),vente appartement 3/4 pieces 94 m2 carrez paris 3 (75003),"nombre de pieces : 3/4, surface : 94m, - surface loi carrez en m2 : 94"
"au coeur de l'ile st louis, cet appartement de 42,5 m2 au 3eme etage dans une residence de standing hautement securisee, est un pied a terre parisien des mieux situes pour vous ou investisseur. au coeur du quartier touristique entre les 2 rives, il saura vous conquerir par son calme et son standing. vous serez seduit par l'entree de la residence et ces boites aux lettres en trompe l'oeil, ses boiseries et son ascenceur equipe d'un code secret. les coursives feutrees parfaitement entretenues vous meneront jusqu'a la lourde porte de votre appartement. parquet massif, boiserie blonde, cuisine parfaitement equipee pour la piece de vie donnant sur cour. moquette moelleuse dans la chambre avec fenetre sur cour et dressing. salle de bains classique avec fenetre sur cour interieure. le tout dans une copropriete tres vigilante au bien-etre des proprietaires. sa situation geographique en fait un pied a terre parfait pour les sorties theatrales, expositions, restaurants etc et pour vous, investisseur touristique, vos locataires seront au pied de notre dame, paris plage, les bateaux mouche, les bouquinistes etc. je serai ravie de vous faire decouvrir cet appartement a l'adresse prestigieuse. metro: pont marie-st paul-sully morland bus: 24-67-86-87 bien soumis au statut juridique de la copropriete. nb de lots : 32. honoraires de 4.09 % ttc inclus agent commercial independant rsac n 811 719 582 ville du greffe : paris megagence - fournet martine - 06 03 32 02 46 - honoraire a la charge de l'acquereur : oui pourcentage des honoraires a la charge de l'acquereur : 4.00 % bien en copropriete : oui nombre de lots de la copropriete : 32 montant moyen des charges annuelles : 0.00 euros procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75004/1204862043A1KIVHAP000,,610000,megagence,vente appartement 2 pieces 42 m2 environ paris 4 (75004),"nombre de pieces : 2, surface : 42m, ascenseur handicape, jardin / terrain, - nombre de chambre(s) : 1, - cave, emission de gaz a effet de serre : 6 kgeq/m2.an, consommation energetique : 195 kwh/m2 an"
"rue de rivoli, paris 4 arr., metro hotel de ville - appartement t2 37 m2 a renover, 3e etage avec ascenseur (a l'entresol), expose ouest et nord par 4 fenetres en double vitrages neuves. actuellement compose d'une piece a vivre et une chambre. suggestion d'amenagement ci-dessous (non contractuel). calme sur cour. ideal investisseur.renovation en cours des parties communes a la charge de la copropriete en place, inclue un sas d'entree, interphone, boites aux lettres, montee d'escalier, cour interieure. l'acquereur n'est pas concerne par ces depenses. nous contacter pour organiser une visite, ou obtenir plus d'informations.",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75004/1205090005A1KIVHAP000,,410000,cesar & brutus,vente appartement 2 pieces 37 m2 carrez paris 4 (75004),"nombre de pieces : 2, surface : 37m, ascenseur handicape"
"paris xieme - republique - au calme - efficity, l'agence qui estime votre bien en ligne, vous propose cet appartement familial idealement situe dans une rue calme entre republique et oberkampf. au rdc d'un petit immeuble, d'une superficie de 95m2 loi carrez ce bien se compose d'une belle piece a vivre, d'une vaste cuisine dinatoire, de 3 chambres, d'une sdb avec wc, d'une sde avec wc ainsi que d'une cave de 12m2 accessible directement par l'appartement.- efficity sa, au capital de 270 983 - carte professionnelle t 12024 delivree par la prefecture de police de paris- siege : 100 bd du montparnasse 75014 paris- garantie financiere cegc pour un montant de 1640000,00- rcs : paris 497617746- david touati, agent commercial du reseau immobilier efficity est inscrit au rsac de nanterre n805013869 ref annonce : 18216-10587nom du negociateur : touatidavid honoraire a la charge de l'acquereur : 0 bien en copropriete : 1 nombre de lots de la copropriete : 60 montant moyen des charges annuelles : 3000 euros procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75003/1205120988A1KIVHAP000,,720000,efficity,vente appartement 5 pieces 100 m2 environ paris 3 (75003),"nombre de pieces : 5, surface : 100m, - nombre de chambre(s) : 3, - cave"
"immeuble pdt ravale recemment, au 2eme etages sans ascenseur, double exposition rue/cours et courettes. appartement tres eclaire avec 8 fenetres dont 5 donnant sur la rue. 2 chambres, cuisine, salle de bain et wc separes. une copropriete tres bien entretenue, une rue tres recherchee et elle est en constante evolution. prix de vente : 780.000  negociable.les agences ou les professionnels d'immobilier ne sont pas les bienvenues, meme si vous avez le client. merci.",http://www.paruvendu.fr/immobilier/prestige/vente-3-4-pcs-dans-le-marais/particulier/1205262252A1KIVHAP000,,780000,annonce de particulier - montpellier (34000),vente appartement 3/4 pieces 60 m2 environ paris 3 (75003),"nombre de pieces : 3/4, surface : 60m"
"ref :11574 75003 , secteur arts et metiers , dans secteur tres recherche et copropriete 1850 , swixim vous propose un appartement de 2 pieces refait a neuf avec des materiaux de qualite , sans aucune perte d'espace , comprenant un grand sejour lumineux ,une cuisine semi ouverte amenagee et equipee , et une douche italienne. veritable coup de coeur de l'agence , a voir au plus vite. charges annuelles previsionnelles : 1320  12 lots dans la copropriete 515 000 euros sebastien bruet 06 45 69 15 20 contactez sebastien bruet au 06 45 69 15 20 honoraire a la charge de l'acquereur : non bien en copropriete : oui nombre de lots de la copropriete : 12 montant moyen des charges annuelles : 1320 euros procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/vente/appartement/appartement-coup-de-coeur/1205200325A1KIVHAP000,,495000,swixim,vente appartement 2 pieces 46 m2 environ paris 3 (75003),"nombre de pieces : 2, surface : 46m, - nombre de chambre(s) : 1, - etage : 4"
"paris 2 eme- a l'oree de montorgueil - rue de mulhouse - ligne directe 01 44 88 68 68 - au sein d'un immeuble ancien datant de l'epoque de napoleon iii, laissez-vous seduire par un appartement de type 2 pieces calme et lumineux compose d'une entree avec coin bureau, d'un double sejour avec cuisine ouverte entierement equipee et amenagee, d'une chambre spacieuse avec dressing, d'une salle de bains avec baignoire et douche et d'un wc separe avec lave-main. belle hauteur sous plafond 3m10. au calme absolu. a proximite des commerces et des transports (lignes 3, 8 et 9). une cave. aucun travaux a prevoir. coup de coeur . bien soumis au statut de la copropriete. 2 lots sur 47. quote part du budget previsionnel de 960/an - copropriete : nb de lots : 47 budget previsionnel a la charge du vendeur : 960.0 euros/an",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75002/1205235260A1KIVHAP000,,638000,century 21 fortis immo,vente appartement 2 pieces 57 m2 environ paris 2 (75002),"nombre de pieces : 2, surface : 57m, - nombre de chambre(s) : 1, - etage : 1, emission de gaz a effet de serre : 33 kgeq/m2.an, consommation energetique : 143 kwh/m2 an"
"paris 2 eme - rue saint denis - ligne directe 01.44.88.68.68. au sein d'une copropriete calme, petit deux pieces de charme de 32.85 m2 au sol et 17.65 m2 carrez offrant de belles possibilites d'amenagements, au dernier etage avec vue degagee sur les toits. expose est/ouest lumineux, une cuisine amenagee ouverte sur sejour, une salle de bains avec wc. au calme absolu, rare sur le secteur, ideal pour investisseurs ou premier achat. bien soumis au statut de la copropriete 1/63 lots. pas de procedures. copropriete : nb de lots : 63 budget previsionnel a la charge du vendeur : 792.0 euros/an",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75002/1202509320A1KIVHAP000,,198000,century 21 fortis immo,vente appartement 2 pieces 32 m2 environ paris 2 (75002),"nombre de pieces : 2, surface : 32m, - nombre de chambre(s) : 1, - etage : 6, - balcon, emission de gaz a effet de serre : 13 kgeq/m2.an, consommation energetique : 420 kwh/m2 an"
"paris iieme - lumineux - calme - efficity l'agence immobiliere qui estime votre bien en ligne vous propose ce studio de 10.66 m2 loi carrez se composant d'une piece principale avec coin cuisine equipe, d'une salle d'eau avec wc, de placards. a proximite immediate des transports: metro reaumur sebastopol et strasbourg st denis. et au pied des commerces. assous cedric 06.19.81.61.61 efficity sa, au capital de 270 983  - carte professionnelle t 12024 delivree par la prefecture de police de paris - siege : 100 bd du montparnasse 75014 paris - garantie financiere cegc pour un montant de 1640000,00 - rcs : paris 497617746 - cedric assous, agent commercial du reseau immobilier efficity est inscrit au rsac de creteil n800 561 235 ref annonce : 18282-0709nom du negociateur : assouscedric honoraire a la charge de l'acquereur : 0 bien en copropriete : 1 nombre de lots de la copropriete : 109 montant moyen des charges annuelles : 360 euros procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75002/1205341380A1KIVHAP000,,99000,efficity,vente appartement 1 piece 11 m2 environ paris 2 (75002),"nombre de pieces : 1, surface : 11m, - etage : 6"
"paris 2 - montorgueil - ligne directe 01 53 00 98 98 appartement coup de coeur! dans un immeuble ancien avec ascenseur laissez-vous seduire par ce tres beau duplex entierement refait par un archictecte. au 4eme etage on trouve un sejour salle a manger sur rue de 34.5m2, une cuisine semaine ouverte, un wc et une chambre sur cour avec sdb privative. au 3eme etage 2 chambres sur cour et une sdb avec wc. appartement traversant, tres lumineux avec de beaux volumes. bien soumis au statut de la copropriete. 1 lot sur 16. budget previsionnel 4000/an. pas de procedure en cours. copropriete : nb de lots : 16 budget previsionnel a la charge du vendeur : 4000.0 euros/an",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75002/1204237799A1KIVHAP000,,1190000,century 21 fortis immo,vente appartement 4 pieces 98 m2 environ paris 2 (75002),"nombre de pieces : 4, surface : 98m, ascenseur handicape, - nombre de chambre(s) : 3, - etage : 4, emission de gaz a effet de serre : 5 kgeq/m2.an, consommation energetique : 175 kwh/m2 an"
"paris 2eme - louvois - ligne directe 01 40 20 93 95 - dans un bel immeuble au 5eme etage, studio de 17,14m2 avec cuisine americaine, sur cour, au calme et lumineux ! a voir rapidement ! bien soumis au statut de la copropriete. 1/43 lots. quote-part budget previsionnel de 612 . aucune procedure. copropriete : nb de lots : 1 budget previsionnel a la charge du vendeur : 612.0 euros/an",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75002/1205402533A1KIVHAP000,,190000,century 21 fortis immo,vente appartement 1 piece 17 m2 environ paris 2 (75002),"nombre de pieces : 1, surface : 17m, - nombre de chambre(s) : 1, - etage : 5"
"paris iieme - lumineux - calme -viager efficity l'agence immobiliere qui estime votre bien en ligne vous propose une boutique transformable en loft de 44 m2 loi carrez se composant d'une piece principale au rdc et d un etage equipe d'un point d'eau avec wc, travaux a prevoir. proximite immediate des transports: metro reaumur sebastopol et strasbourg st denis. et au pied des commerces. plus viagers a terme de 700 / mois assous cedric 06.19.81.61.61 efficity sa, au capital de 270 983  - carte professionnelle t 12024 delivree par la prefecture de police de paris - siege : 100 bd du montparnasse 75014 paris - garantie financiere cegc pour un montant de 1640000,00 - rcs : paris 497617746 - cedric assous, agent commercial du reseau immobilier efficity est inscrit au rsac de creteil n800 561 235 ref annonce : 18380-0710nom du negociateur : assouscedric honoraire a la charge de l'acquereur : 0 bien en copropriete : 1 nombre de lots de la copropriete : 40 montant moyen des charges annuelles : 924 euros procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75002/1205446268A1KIVHAP000,,210000,efficity,vente appartement 2 pieces 44 m2 environ paris 2 (75002),"nombre de pieces : 2, surface : 44m"
"paris iieme - opera - rue michodiere - efficity, l'agence qui estime votre bien en ligne, vous propose ce 3 pieces de 63,12 m2 loi carrez, au 4eme etage cote cour et tres au calme. cet appartement se compose d'une entree, d'un vaste sejour, d'une cuisine (possibilite d'ouvrir), de 2 chambres, de nombreux placards, une salle de bain et d'un wc. metro opera et 4 septembre. ainsi que des commerces. --------------------- efficity propose you this rare apartment of 64m2 on the 4th floor without lift with a living, 2 bedrooms, kitchen and bathroom/wc. it is a well located apartment ; 2 steps away from opera, louvre, palais royal, tuileries park, faubourg montmartre, etc. so you can enjoy easily its neighbourhood's markets, shops, nice cafes and brunch, bistro as well as gourmet cuisine, cocktail bars ! assous cedric 06.19.81.61.61 efficity sa, au capital de 270 983  - carte professionnelle t 12024 delivree par la prefecture de police de paris - siege : 100 bd du montparnasse 75014 paris - gnom du negociateur : assouscedric honoraire a la charge de l'acquereur : 0 bien en copropriete : 1 nombre de lots de la copropriete : 89 montant moyen des charges annuelles : 1680 euros procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75002/1205324304A1KIVHAP000,,625000,efficity,vente appartement 3 pieces 64 m2 environ paris 2 (75002),"nombre de pieces : 3, surface : 64m, parking / garage, - nombre de chambre(s) : 2, - etage : 4, emission de gaz a effet de serre : 18 kgeq/m2.an, consommation energetique : 340 kwh/m2 an"
"paris 2eme - square louvois - rue de richelieu - superbe appartement familial beneficiant d'un beau balcon-terrasse de 11m2. baigne de soleil, traversant sur rue et cour. au 5eme etage avec ascenseur. copropriete en parfait etat. faibles charges! a saisir! bien soumis au statut de la copropriete. 2 lots / 12. quote part de 2250/an. copropriete : nb de lots : 35 budget previsionnel a la charge du vendeur : 2235.0 euros/an",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75002/1205143963A1KIVHAP000,,1210000,century 21 fortis immo,vente appartement 4 pieces 111 m2 environ paris 2 (75002),"nombre de pieces : 4, surface : 111m, ascenseur handicape, balcon / terrasse, - nombre de chambre(s) : 3, - etage : 5"
"paris 2eme - ligne directe 01 44 54 50 00 - nous vous proposons entre opera et place des victoires, un charmant 3 pieces parfaitement agence et refait avec gout. vous y retrouverez le charme parisien avec un beau parquet, les moulures et cheminees d'epoque. il est compose d'un sejour, d'une cuisine independante, de 2 chambres, d'une salle de bains et d'un wc separe. plus une cave. coup de cur assure ! bien soumis au statut de la copropriete 2 sur 41 lots. copropriete : nb de lots : 41 budget previsionnel a la charge du vendeur : 1800.0 euros/an",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75002/1197534567A1KIVHAP000,,665000,century 21 fortis immo,vente appartement 3 pieces 56 m2 environ paris 2 (75002),"nombre de pieces : 3, surface : 56m, - nombre de chambre(s) : 2, - etage : 2, - balcon, emission de gaz a effet de serre : 21 kgeq/m2.an, consommation energetique : 366 kwh/m2 an"
"paris 02 reaumur sebastopol. ligne directe 01 53 00 98 98. situe au 3eme etage d'un bel immeuble en pierre de taille avec ascenseur, nous vous proposons cet appartement familiale de 4 pieces en tres bon etat. il se compose d'une entree avec wc separes, d'un grand sejour lumineux de 35m2 , de 3 chambres, d'une cuisine separee dinatoire et d'une grande salle de bain avec wc. bien soumis au statut de la copropriete. budget previsionnel 2856/an. copropriete : nb de lots : 12 budget previsionnel a la charge du vendeur : 2856.0 euros/an",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75002/1205402532A1KIVHAP000,,1035000,century 21 fortis immo,vente appartement 4 pieces 112 m2 environ paris 2 (75002),"nombre de pieces : 4, surface : 112m, ascenseur handicape, - nombre de chambre(s) : 3, - etage : 3"
"votre agence swixim vous propose, paris 2eme, metro reaumur-sebastopol, dans un tres bel immeuble pierre de taille, au 3eme etage avec ascenseur, agreable 5 pieces comprenant entree, double sejour, 3 chambres, cuisine separee equipee, grande salle de bains avec wc, wc separes. copropriete de 26 lots, charges annuelles previsionnelles de 2960. prix 1039000  .contact mlle liying jiang 06.80.64.91.12 contactez liying jiang au 06 80 64 91 12 honoraire a la charge de l'acquereur : non bien en copropriete : oui nombre de lots de la copropriete : 26 montant moyen des charges annuelles : 2960 euros procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/prestige/appartement/appartement-5-piece-s-112-m2/1204562139A1KIVHAP000,,1039000,swixim,vente appartement 5 pieces 112 m2 environ paris 2 (75002),"nombre de pieces : 5, surface : 112m, ascenseur handicape, - nombre de chambre(s) : 3, - etage : 3"
"paris 2eme ligne direct 01 53 00 98 98. entre les metros etienne marcel et reaumur. dans un immeuble ancien, situe au 3eme etage avec ascenseur a partir du 1er. appartement de 3 pieces, compose d'un sejour avec deux chambres. lumineux, double exposition. travaux a prevoir. beaucoup de potentiel. ideal location saisonniere !!!! a visiter sans tarder.... bien soumis au statut de copropriete 2 lot a vendre. budget previsionnel 3420 /an pas de procedure. copropriete : nb de lots : 117 budget previsionnel a la charge du vendeur : 3420.0 euros/an",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75002/1205464408A1KIVHAP000,,590000,century 21 fortis immo,vente appartement 3 pieces 68 m2 environ paris 2 (75002),"nombre de pieces : 3, surface : 68m, ascenseur handicape, - nombre de chambre(s) : 2, - etage : 3"
"paris 2 eme - saint-denis - ligne directe 01 44 88 68 68 - au sein d'un immeuble ancien aux parties communes refaites, un studio (de 8.51 m2 et 20.41 m3) refait a neuf au 5eme et dernier etage sans ascenseur, avec petite cuisine independante et une salle d'eau avec wc de type sanibroyeur. oriente est. trois fenetres en double vitrage. cave. ideal pour premiere acquisition. bien soumis au statut de la copropriete 2/63 lots. quote-part du budget previsionnel : 440 euros /an. pas de procedures. copropriete : nb de lots : 63 budget previsionnel a la charge du vendeur : 440.0 euros/an",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75002/1205298886A1KIVHAP000,,95000,century 21 fortis immo,vente appartement 1 piece 8 m2 environ paris 2 (75002),"nombre de pieces : 1, surface : 8m, - etage : 5, emission de gaz a effet de serre : 24 kgeq/m2.an, consommation energetique : 328 kwh/m2 an"
"bienvenue dans ce superbe 3/4 pieces situe a deux pas de l'opera dans le 2eme. une entree donne sur un vaste sejour avec sol et cheminee en marbre, moulures et balcon filant. une cuisine separee et equipee. deux chambres spacieuses beneficiant chacune d'une salle d'eau et wc. entierement refait par un architecte, ce bien d'exception beneficie de prestations de luxe. des rangements et deux caves completent cet appartement. bien soumis au statut de la copropriete. 1 lot sur 16. budget previsionnel 4888.52/an. une procedure en cours. ideal pied a terre ou investisseurs ! copropriete : nb de lots : 15 budget previsionnel a la charge du vendeur : 2500.0 euros/an",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75002/1204592906A1KIVHAP000,,1500000,century 21 fortis immo,vente appartement 4 pieces 126 m2 environ paris 2 (75002),"nombre de pieces : 4, surface : 126m, balcon / terrasse, jardin / terrain, - nombre de chambre(s) : 2, - etage : 2"
"mandat exclusif. bonne nouvelle:~a proximite des commerces et transports, au 5e etage avec ascenseur studio de 17 m2 en parfait etat se compsant d'une piece principale, salle d'eau, wc, cuisine amenagee et equipee. a visiter d'urgence !!!vendu loue 800 par mois. reference mandat : philippe p. honoraire a la charge de l'acquereur : non bien en copropriete : non procedure sur le syndicat des coproprietaires : nc",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75002/1205595143A1KIVHAP000,,209000,groupe babylone,vente appartement 1 piece 17 m2 environ paris 2 (75002),"nombre de pieces : 1, surface : 17m, ascenseur handicape"
"paris 1er - tuileries / vendome - ligne directe 01 40 20 93 95 - a deux pas du jardin des tuileries, de la place vendome, dans un immeuble de standing, au 1er etage avec ascenseur, superbe appartement de 5 pieces principales comprenant une entree avec dressing, un double salon / salle a manger, une cuisine dinatoire equipee, 3 chambres avec rangements, 2 salles de bain avec wc. 3m30 de hauteur sous plafond, beaux volumes, calme et expose plein sud. bon etat general, parquet point de hongrie et moulures, copropriete en excellent etat. a visiter rapidement! bien soumis au statut de la copropriete, 2 lots / 35. budget previsionnel charge vendeur 3420  / an. une procedure en cours. copropriete : nb de lots : 37 budget previsionnel a la charge du vendeur : 3420.0 euros/an procedure(s) en cours: demande de designation d'un administrateur provisoire (equilibre financier compromis ou impossibilite de pourvoir a la conservation de l'immeuble)",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75001/1203781854A1KIVHAP000,,1465000,century 21 fortis immo,vente appartement 5 pieces 141 m2 environ paris 1 (75001),"nombre de pieces : 5, surface : 141m, ascenseur handicape, jardin / terrain, - nombre de chambre(s) : 3, - etage : 1, emission de gaz a effet de serre : 61 kgeq/m2.an, consommation energetique : 259 kwh/m2 an"
"paris 3eme - arts et metiers / reaumur sebastopol - ligne directe 01 44 54 50 00 dans un bel hausmannien avec ascenseur, vaste deux pieces en tres bon etat. au calme, agreable, cet appartement offre des pieces spacieuses et confortables. commerces et commodites aux pieds de l'immeuble. bien soumis au statut de la copropriete. 1 / 43 lots. quote part du budget previsionnel annuel : 1.236 . aucune procedure en cours dans l'immeuble. copropriete : nb de lots : 43 budget previsionnel a la charge du vendeur : 1236.0 euros/an",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75003/1203639279A1KIVHAP000,,470000,century 21 fortis immo,vente appartement 2 pieces 56 m2 environ paris 3 (75003),"nombre de pieces : 2, surface : 56m, ascenseur handicape, - nombre de chambre(s) : 1, - etage : 1"
"paris 1er - palais royal / place des victoires - ligne directe 01 40 20 93 95 - belle situation pour ce studio en plein coeur de paris, face a la banque de france, au 5eme etage d'une petite copropriete bien entretenue. secteur et surface tres recherches. bon etat general de l'appartement, calme et lumineux. couchage en mezzanine. bien soumis au statut de la copropriete. 1/14 lots. quote part budget previsionnel de 540 . copropriete : nb de lots : 14 budget previsionnel a la charge du vendeur : 540.0 euros/an",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75001/1203365389A1KIVHAP000,,167000,century 21 fortis immo,vente appartement 1 piece 12 m2 environ paris 1 (75001),"nombre de pieces : 1, surface : 12m, - etage : 5"
"ligne directe 01 53 00 98 98. entre la place vendome et la place du marche saint honore 1er. appartement familial de 3 chambres au dernier etage. jouissance des combles, non exploites. 90m2 carrez, 111m2 au sol. beaucoup de charme et sans vis a vis. calme et lumineux. une cave. copropriete : nb de lots : 41 budget previsionnel a la charge du vendeur : 2500.0 euros/an",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75001/1203976844A1KIVHAP000,,1180000,century 21 fortis immo,vente appartement 4 pieces 111 m2 environ paris 1 (75001),"nombre de pieces : 4, surface : 111m, - nombre de chambre(s) : 3, - etage : 4, emission de gaz a effet de serre : 12 kgeq/m2.an, consommation energetique : 223 kwh/m2 an"
"duplex en plein coeur du quartier saint germain l'auxerrois dans un ancien hotel particulier du debut 18eme. belle piece a vivre, hsp 4,02m, deux grandes fenetres donnant sur une cour calme expo se. surface au sol 56.89m2 dont 35.85 carrez. grande mezzanine servant de chambre, possibilite coin bureau. cuisine separee, sdb et toilettes separes, rangements sur mesures. copro parfaitement entretenue. gardienne et ascenseur. copropriete : nb de lots : 47 budget previsionnel a la charge du vendeur : 2422.0 euros/an",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75001/1202850092A1KIVHAP000,,515000,century 21 fortis immo,vente appartement 2 pieces 56 m2 environ paris 1 (75001),"nombre de pieces : 2, surface : 56m, ascenseur handicape, - nombre de chambre(s) : 1, - etage : 1"
"paris 1er - ligne directe 01 53 00 98 98 - paris centre (metro chatelet), 3 pieces en duplex avec : sejour, salle a manger, cuisine separee, deux chambres, deux salles de bain. terrasse de 8m2 possible (demande d'autorisation en cours). vous serez seduit par la beaute des lieux et le charme des poutres et des colombages. bien soumis au statut de la copropriete. 2 lots sur 76. procedures dans l'immeuble : un commerce a pose une extraction sans autorisation copropriete : nb de lots : 76 budget previsionnel a la charge du vendeur : 2124.0 euros/an",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75001/1200460901A1KIVHAP000,,698000,century 21 fortis immo,vente appartement 3 pieces 84 m2 environ paris 1 (75001),"nombre de pieces : 3, surface : 84m, balcon / terrasse, - nombre de chambre(s) : 2, - etage : 3, emission de gaz a effet de serre : 26 kgeq/m2.an, consommation energetique : 432 kwh/m2 an"
"paris 1er - etienne marcel / montorgueil - ligne directe 01 40 20 93 95 - a proximite du quartier montorgueil, du marais et de chatelet, dans une copropriete bien entretenue, au 3eme etage offrant une vue agreable, superbe studio de 19.03 m2 au total avec couchage en mezzanine comprenant une belle piece de vie avec cuisine equipee, meuble sur mesure et belle hauteur sous plafond (3m30)- une salle d'eau avec wc et douche a l'italienne - couchage en mezzanine avec rangements. etat impeccable, nombreux travaux de copropriete votes et realises, charme, calme et lumineux. a visiter rapidement. bien soumis au statut de la copropriete, 1 / 18 lot. budget previsionnel annuel charge vendeur 860 . une procedure en cours. copropriete : nb de lots : 18 budget previsionnel a la charge du vendeur : 856.0 euros/an procedure(s) en cours: demande de designation d'un administrateur provisoire (equilibre financier compromis ou impossibilite de pourvoir a la conservation de l'immeuble)",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75001/1203595111A1KIVHAP000,,209000,century 21 fortis immo,vente appartement 1 piece 19 m2 environ paris 1 (75001),"nombre de pieces : 1, surface : 19m, - etage : 3"
"paris 1er - palais royal - ligne directe 01 40 20 93 95 - dans un bel immeuble au 3eme etage, appartement de 4 pieces de 88,06m2 comprenant 3 chambres, salle de bain, grand sejour, cuisine independante, wc separes. superbe vue sur la bnf ! bien soumis au statut de la copropriete. 2/30 lots. quote-part budget previsionnel de 2188 . aucune procedure. copropriete : nb de lots : 2 budget previsionnel a la charge du vendeur : 2188.0 euros/an",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75001/1203365390A1KIVHAP000,,920000,century 21 fortis immo,vente appartement 4 pieces 88 m2 environ paris 1 (75001),"nombre de pieces : 4, surface : 88m, - nombre de chambre(s) : 3, - etage : 3, consommation energetique : 96 kwh/m2 an"
"paris iieme - opera - rue michodiere - efficity, l'agence qui estime votre bien en ligne, vous propose ce 3 pieces de 63,12 m2 loi carrez, au 4eme etage cote cour et tres au calme. cet appartement se compose d'une entree, d'un vaste sejour, d'une cuisine (possibilite d'ouvrir), de 2 chambres, de nombreux placards, une salle de bain et d'un wc. metro opera et 4 septembre. ainsi que des commerces. --------------------- efficity propose you this rare apartment of 64m2 on the 4th floor without lift with a living, 2 bedrooms, kitchen and bathroom/wc. it is a well located apartment ; 2 steps away from opera, louvre, palais royal, tuileries park, faubourg montmartre, etc. so you can enjoy easily its neighbourhood's markets, shops, nice cafes and brunch, bistro as well as gourmet cuisine, cocktail bars ! assous cedric 06.19.81.61.61- efficity sa, au capital de 270 983 - carte professionnelle t 12024 delivree par la prefecture de police de paris- siege : 100 bd du montparnasse 75014 paris- garnom du negociateur : assouscedric honoraire a la charge de l'acquereur : 0 bien en copropriete : 1 nombre de lots de la copropriete : 89 montant moyen des charges annuelles : 1680 euros procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75001/1205101423A1KIVHAP000,,625000,efficity,vente appartement 3 pieces 64 m2 environ paris 1 (75001),"nombre de pieces : 3, surface : 64m, parking / garage, - nombre de chambre(s) : 2, - etage : 4, emission de gaz a effet de serre : 18 kgeq/m2.an, consommation energetique : 340 kwh/m2 an"
"paris 1er - rue saint honore / tuileries - ligne directe 01 40 20 93 95 - a deux pas du jardin des tuileries et du musee du louvre, dans une copropriete bien entretenue, au 5 eme etage sur cour au calme, charmant studio bien amenage comprenant une entree, une cuisine ouverte sur le sejour, coin nuit en alcove, nombreux rangements. ideal en pied a terre ou investissement. poutres apparentes, charme parisien. exposition plein sud. a vor rapidement! bien soumis au statut de la copropriete, 2/72 lots. budget previsionnel 588  / an. pas de procedure en cours. copropriete : nb de lots : 72 budget previsionnel a la charge du vendeur : 588.0 euros/an",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75001/1204237800A1KIVHAP000,,274500,century 21 fortis immo,vente appartement 1 piece 23 m2 environ paris 1 (75001),"nombre de pieces : 1, surface : 23m, jardin / terrain, - etage : 5"
